"","DISTRICT","ST_NM","ST_CEN_CD","DT_CEN_CD","censuscode","long","lat"
"2343","Jodhpur","RAJASTHAN",22,2222,113,73.18624899,26.47826806
"2344","Jodhpur","RAJASTHAN",22,2222,113,73.5723354430481,26.465784036906
"2345","Jodhpur","RAJASTHAN",22,2222,113,73.8150002916933,26.4099426921944
"2346","Jodhpur","RAJASTHAN",22,2222,113,72.179034247927,26.2744720233917
"2347","Jodhpur","RAJASTHAN",22,2222,113,72.3027374035212,26.2511766146417
"2348","Jodhpur","RAJASTHAN",22,2222,113,72.8237207934598,26.0901373469382
"2349","Jodhpur","RAJASTHAN",22,2222,113,73.1667410723117,26.1528596220767
"2350","Jodhpur","RAJASTHAN",22,2222,113,73.5915262816173,26.1900653411885
"2351","Jodhpur","RAJASTHAN",22,2222,113,73.7937262751613,26.230551384874
"2352","Jodhpur","RAJASTHAN",22,2222,113,72.8129913002882,25.8688379369986
"2353","Jorhat","ASSAM",3,311,312,94.4988659749233,27.1120366128952
"2354","Jorhat","ASSAM",3,311,312,94.5891881745626,27.1465045910399
"2355","Jorhat","ASSAM",3,311,312,94.0595482469521,26.8360268471335
"2356","Jorhat","ASSAM",3,311,312,94.3502198489517,26.8651283464958
"2357","Jorhat","ASSAM",3,311,312,94.5926565317453,26.7126171024433
"2358","Jorhat","ASSAM",3,311,312,94.1422928633294,26.5395355959862
"2359","Jorhat","ASSAM",3,311,312,94.3065660600719,26.5924157993441
"2360","Junagadh","GUJARAT",7,710,479,70.091071235773,21.5553139740388
"2361","Junagadh","GUJARAT",7,710,479,70.4030857244497,21.5568593496186
"2362","Junagadh","GUJARAT",7,710,479,70.7242745145693,21.5592033817236
"2363","Junagadh","GUJARAT",7,710,479,70.0924207081112,21.2992571926913
"2364","Junagadh","GUJARAT",7,710,479,70.38624899,21.27826806
"2365","Junagadh","GUJARAT",7,710,479,70.7512077571599,21.2713878624628
"2366","Junagadh","GUJARAT",7,710,479,71.0297458890415,21.1117095889649
"2367","Junagadh","GUJARAT",7,710,479,70.1690402184704,21.062536906255
"2368","Junagadh","GUJARAT",7,710,479,70.4313263298594,20.9729475238267
"2369","Junagadh","GUJARAT",7,710,479,70.8007228256354,20.939804231204
"2370","Junagadh","GUJARAT",7,710,479,71.0833192759777,20.9025262620314
"2371","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.1067227394542,29.0798191946966
"2372","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.140342444763,28.9093215024555
"2373","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.3650082326047,28.8770143262438
"2374","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.6123053833567,28.8717895213104
"2375","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.1852061165019,28.6773730211649
"2376","Jyotiba Phule Nagar","UTTAR PRADESH",26,2637,137,78.3237024315052,28.5706022874332
"2377","Kachchh","GUJARAT",7,711,468,71.0970606340783,24.6810294384616
"2378","Kachchh","GUJARAT",7,711,468,68.8050518212252,24.2932599568609
"2379","Kachchh","GUJARAT",7,711,468,69.3109351096891,24.2790806533333
"2380","Kachchh","GUJARAT",7,711,468,69.5817331744003,24.2827675364205
"2381","Kachchh","GUJARAT",7,711,468,70.1498950630229,24.290342430222
"2382","Kachchh","GUJARAT",7,711,468,70.4228059968683,24.3282252803884
"2383","Kachchh","GUJARAT",7,711,468,70.9418535910717,24.3104837848093
"2384","Kachchh","GUJARAT",7,711,468,71.168836403018,24.4600459174323
"2385","Kachchh","GUJARAT",7,711,468,71.3890261966241,24.356157802279
"2386","Kachchh","GUJARAT",7,711,468,68.3499423157926,23.9233996179215
"2387","Kachchh","GUJARAT",7,711,468,68.8462558087218,24.0491447113433
"2388","Kachchh","GUJARAT",7,711,468,69.189579783736,24.0681145202948
"2389","Kachchh","GUJARAT",7,711,468,69.575209689991,24.0639304943073
"2390","Kachchh","GUJARAT",7,711,468,69.9994532151657,24.0428317747878
"2391","Kachchh","GUJARAT",7,711,468,70.3859471644747,24.0779853916699
"2392","Kachchh","GUJARAT",7,711,468,70.7916101869087,24.059940120042
"2393","Kachchh","GUJARAT",7,711,468,71.1461215608126,24.0934383573068
"2394","Kachchh","GUJARAT",7,711,468,68.3295977491778,23.6777773493517
"2395","Kachchh","GUJARAT",7,711,468,68.7944603257248,23.6706141244796
"2396","Kachchh","GUJARAT",7,711,468,69.18624899,23.67826806
